,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,TransactionsCred,VolumeDeb,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Dormant,Total_ActBal,Credit_Debit_Ratio
796,-1.064084175371071,-1.4477879336954902,0.7343932378923087,-0.23619743033530738,-0.5423082579740138,11.397218924610428,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.3774606148523738,-0.38462380909843297,3.815526205183182,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,1.4008989862197694,0.08741735539090842,0.9754507349508945,1.9764000561435415,0.04309883685204552,2.2154638061009413,1.0023725035077737,0.3875177059130761,0.3418761237748148,2.9770901877458487,-0.13282828101321276,0.9633395660220098,-0.06377292365265812
555,-1.064084175371071,-1.1242468466008821,0.379986554576387,-0.23619743033530738,1.2199207895672985,1.579587609645772,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,0.455460924885189,1.0571181090659556,0.5294070064669032,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.7824444048749685,-0.5435503717881621,-0.7163701335644951,-0.7661477529452673,-0.6464440635651161,-0.4771833858351766,-0.5993941145342941,-0.7241005801430838,-0.6175156049764031,-0.10027641963685116,-0.13282828101321276,1.1962367789707167,-0.06880191444589645
468,0.9397752763791234,-0.692858730474738,0.3183506096518789,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,1.6895014869667937,-0.34299717028501764,-0.27464421885220486,-0.6303102018511713,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,0.349747899908275,-0.07032457640385924,0.11861219180497305,0.05661658978137535,2.219583238187199,0.23615598199959845,1.4336173622114075,0.3875177059130761,2.6204314795589574,0.6690652322088237,-0.13282828101321276,-0.7077436720880508,-0.06377829129990521
29,0.9397752763791234,1.1405407630613744,-0.14391897728193198,-0.23619743033530738,-0.5423082579740138,1.0628701720160532,1.6895014869667937,-0.34299717028501764,-0.27464421885220486,0.2272090266907375,-0.38462380909843297,3.815526205183182,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.5408826878895174,-0.5435503717881621,-0.5840961096391171,-0.08051080067306501,-0.6464440635651161,-0.4649859996317243,-0.4761812977618273,-0.3535611514576971,-0.6175156049764031,0.28439440628598633,-0.13282828101321276,1.218355480478117,-0.06434139999272477
627,-1.064084175371071,-2.202717136916242,-0.48291667436672664,-0.23619743033530738,2.9821498371086115,0.029435296756615565,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.6018538107909249,3.5619632344909697,3.815526205183182,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,0.3751164868579828,-0.22806650819862687,0.22114916869825943,2.0449637513707617,0.6576776182541354,0.09960498944347869,0.13988278610050642,0.7580571345984627,0.5817240559626193,-0.2926118325982699,-0.13282828101321276,3.95942113509602,-0.06417870504379236
69,-1.064084175371071,-0.9085527885378101,-1.3612288895409672,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,2.91547594742265,-0.27464421885220486,-0.6190554104723451,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,4.2103941761707935,-0.2748933855045632,0.158973333113089,0.24515928718567606,-0.07529725386944452,-0.35476558158194593,-0.4275055084984764,-0.4587957288122041,0.07827637771427305,1.8696754206546224,0.10202819158701032,-0.48494724555968866,-0.13282828101321276,-0.6710033745776058,-0.06351651547846644
459,-1.064084175371071,-1.9870230788531702,-0.5445526192912348,-0.23619743033530738,-0.5423082579740138,0.28779401557147494,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.6254801960292946,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.5128345109146575,-0.5435503717881621,-0.5556461107963329,-0.011947105445844776,-0.6464440635651161,-0.4284825469640385,-0.6610005229205275,-0.3535611514576971,-0.6175156049764031,-0.2926118325982699,-0.13282828101321276,-0.7057066451449571,-0.0643885380508221
274,0.9397752763791234,-0.5850117014432019,0.7806201965856897,2.767415561723919,2.9821498371086115,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,1.2931265918349684,1.0218451549076166,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.7430422841579811,-0.5435503717881621,-0.7408917750377612,-0.7661477529452673,-0.6464440635651161,-0.5336533336709374,-0.8458197480792276,-0.7241005801430838,-0.6175156049764031,-0.48494724555968866,-0.13282828101321276,1.2049124401280542,-0.06632984997521858
510,0.9397752763791234,-0.9085527885378101,0.7652112103545627,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,1.6895014869667937,2.91547594742265,5.269735949226681,-0.6239489690024044,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.22269276427661513,-0.1501981561194417,0.7469836108000939,2.7690301959019585,1.836378740960232,1.7021452752346609,2.8617964009810675,0.7441589613728952,2.4193198963911415,1.8696754206546224,1.5411157847138373,0.6690652322088237,-0.13282828101321276,-0.6953267741632609,-0.06642966068256664
61,0.9397752763791234,-0.692858730474738,0.7652112103545627,-0.23619743033530738,1.2199207895672985,0.28779401557147494,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.62380981267331,0.012778445470506095,3.815526205183182,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.48882556602126015,-0.38580843999339454,-0.7264487188173036,-0.7661477529452673,-0.6464440635651161,-0.5009150972749185,-0.7842133396929942,-0.7241005801430838,-0.6175156049764031,-0.48494724555968866,-0.13282828101321276,1.1706636058975743,-0.053719027499464084
679,0.9397752763791234,0.27776453080908625,-1.284183958385332,-0.23619743033530738,1.2199207895672985,0.28779401557147494,1.6895014869667937,-0.34299717028501764,-0.27464421885220486,-0.15948751095739344,-0.38462244282462943,2.0903123525624867,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.1434131166510453,1.191610877954282,-0.16752835336407274,-0.08051080067306501,-0.04674978710946703,-0.5272077939516432,0.38630841964543994,0.3875177059130761,0.10202819158701032,-0.48494724555968866,-0.13282828101321276,0.4003504613853451,-0.06469730586866992
399,-1.064084175371071,-1.4477879336954902,-0.683233495371378,-0.23619743033530738,1.2199207895672985,0.5461527343863344,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,0.33795704152410255,-0.38462380909843297,3.815526205183182,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.7770094234648591,-0.7012923035829298,-0.8057187787128878,-0.7661477529452673,-0.6464440635651161,-0.6949194611031785,-0.9690325648516943,-0.7241005801430838,-0.6175156049764031,-0.8696180714825261,-0.13282828101321276,1.265062813435754,-0.037004041062200045
338,-1.064084175371071,0.7630761614509983,-0.9451862613005375,-0.23619743033530738,1.2199207895672985,1.579587609645772,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.630310836109736,2.7278958827945208,0.685148910605541,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.5611371938229902,-0.07032457640385924,-0.7124674299360436,-0.7661477529452673,-0.4970387441529149,-0.5143805317379984,-0.7226069313067609,-0.7241005801430838,-0.37766767278859864,-0.6772826585211074,-0.13282828101321276,2.105888772271574,-0.059125733454895274
301,-1.064084175371071,0.4934585888721583,0.21048770603398967,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.02625287352641806,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.42388651716433595,-0.38580843999339454,-0.4060796696302374,-0.2862018863547257,1.2258286966488834,-0.6204447595941063,-0.10654284744442709,0.016978277227689506,0.22195215768091256,-0.48494724555968866,-0.13282828101321276,-0.4529859971805914,-0.06512658801620634
216,-1.064084175371071,-0.31539412886436186,1.1504358661327385,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,0.36438558110130154,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.5212970034177931,-0.5435503717881621,-0.8050774351862245,-0.7661477529452673,-0.6464440635651161,-0.6949194611031785,-0.907426156465461,-0.7241005801430838,-0.6175156049764031,-0.8696180714825261,-0.13282828101321276,-0.2882364945027629,0.7207316559024622
748,0.9397752763791234,1.0866172485456065,-0.8219143714515212,-0.23619743033530738,1.2199207895672985,1.579587609645772,1.6895014869667937,-0.34299717028501764,-0.27464421885220486,-0.5795110380357879,-0.3161610584499966,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.32536124876762884,1.6648366733385849,0.018914570972930568,0.879380932508018,-0.6464440635651161,0.29651495152341656,0.2630956028729732,0.7580571345984627,-0.6175156049764031,0.6690652322088237,-0.13282828101321276,-0.6327037103656555,-0.06653157014115066
406,-1.064084175371071,0.008146958230246198,-0.683233495371378,2.767415561723919,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.5114786884624624,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,0.9651679014765154,-0.07032457640385924,0.0555519612770985,-0.6795380931342427,0.29652013963902146,1.0714775081081405,0.2630956028729732,-0.3535611514576971,0.3418761237748148,0.8614006451702425,-0.13282828101321276,-0.6576271704960585,-0.06047692703010644
540,0.9397752763791234,0.008146958230246198,1.1966628248261195,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,3.1446261723535422,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.7824343617925968,-0.7012923035829298,-0.8043078229542285,-0.7661477529452673,-0.6464440635651161,-0.6949194611031785,-0.907426156465461,-0.7241005801430838,-0.6175156049764031,-0.8696180714825261,-0.13282828101321276,0.8843138504704072,-0.0685469176928713
756,-1.064084175371071,-0.31539412886436186,-0.8989593026071564,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.4491560613402474,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.782569465162596,-0.8590342353776974,-0.8057187787128878,-0.7661477529452673,-0.6464440635651161,-0.6949194611031785,-0.9690325648516943,-0.7241005801430838,-0.6175156049764031,-0.8696180714825261,7.528517213141737,-0.6313429639559067,-0.06880761951153515
80,0.9397752763791234,-0.5850117014432019,0.41080452703864107,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,2.497545865187238,0.3660437866928438,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,4.021516762737755,-0.4285768757528921,-0.38580843999339454,-0.5156519284736093,0.3308713706902563,-0.6464440635651161,-0.6949194611031785,-0.5993941145342941,0.016978277227689506,-0.6175156049764031,-0.8696180714825261,-0.13282828101321276,0.04177058526133663,-0.06380579308141002
252,0.9397752763791234,-1.6095584772427942,-0.9760042337627916,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,1.6895014869667937,-0.34299717028501764,-0.27464421885220486,-0.2470699928254974,-0.38462380909843297,-0.3055980627402949,1.7367454735809964,-0.24729105572435206,-0.2748933855045632,-0.36349220220157935,-0.5435503717881621,0.4439519098610905,2.5249096179613035,0.6270495277746341,-0.13849707682074439,-0.10654284744442709,0.3875177059130761,-0.4975916388825009,0.28439440628598633,-0.13282828101321276,-0.5322393776170649,-0.06743055072410958
867,0.9397752763791234,-0.09970007080128983,-0.5445526192912348,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.6020037495156191,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.6988763947027211,-0.5435503717881621,-0.6046755407226889,-0.6427331015362708,0.6490494610580809,-0.6949194611031785,0.13988278610050642,-0.3535611514576971,1.421191818619935,-0.8696180714825261,-0.13282828101321276,-0.6958055899826928,-0.06710327341945106
831,-1.064084175371071,0.4934585888721583,-1.4382738206966024,-0.23619743033530738,1.2199207895672985,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.6052146200735385,3.5619632344909697,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.776042657226086,-0.5435503717881621,-0.8057187787128878,-0.7661477529452673,-0.6464440635651161,-0.6949194611031785,-0.9690325648516943,-0.7241005801430838,-0.6175156049764031,-0.8696180714825261,-0.13282828101321276,2.3935583420433004,-0.031474113844297866
322,0.9397752763791234,-0.15362358531705783,0.7498022241234357,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,0.09007763148997977,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.459752516402477,-0.38580843999339454,-0.3614729446637514,0.3308713706902563,-0.6464440635651161,-0.10441867870091201,-0.5377877061480607,0.016978277227689506,-0.6175156049764031,-0.10027641963685116,-0.13282828101321276,-0.40392428136467956,-0.06582678411176936
398,-1.064084175371071,-0.3693176433801299,0.4570314857320221,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.6218433574193251,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,3.20843893897314,-0.38580843999339454,0.4168872130358994,0.26230767546303596,-0.6464440635651161,1.8577695366370854,-0.35296848098936057,0.3875177059130761,-0.6175156049764031,-0.6772826585211074,-0.13282828101321276,-0.7041728295535478,-0.05540320902314679
505,-1.064084175371071,-2.0409465933689384,-0.6061885642157429,-0.23619743033530738,-0.5423082579740138,0.029435296756615565,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.3972790385200189,-0.38462380909843297,3.815526205183182,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.7825692260415871,-0.7012923035829298,-0.8057187787128878,-0.7661477529452673,-0.6464440635651161,-0.6949194611031785,-0.9690325648516943,-0.7241005801430838,-0.6175156049764031,-0.8696180714825261,-0.13282828101321276,0.9549812607798528,-0.0688062517333462
671,0.9397752763791234,-0.531088186927434,-1.0838671373806807,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,1.6895014869667937,-0.34299717028501764,-0.27464421885220486,-0.6315813828665359,-0.38462380909843297,-0.3055980627402949,4.0386821037937315,-0.24729105572435206,-0.2748933855045632,0.3378719550038322,3.084514059491494,0.6342223723652205,-0.5604566672636067,1.9718337348384087,0.8452454456834095,3.0969903886397088,-0.3535611514576971,3.1001273439345662,1.8230777099773363,-0.13282828101321276,-0.6784616184270771,-0.06561215131711853
74,-1.064084175371071,-1.1242468466008821,-0.9451862613005375,2.767415561723919,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,2.5237098581388477,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.7622276800608937,-0.5435503717881621,-0.779936768941023,-0.7661477529452673,-0.4690252467631271,-0.6949194611031785,-0.8458197480792276,-0.7241005801430838,-0.4975916388825009,-0.8696180714825261,-0.13282828101321276,0.6224459960398712,-0.06565374280567966
534,-1.064084175371071,-0.09970007080128983,-0.7602784265270132,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,1.6895014869667937,2.91547594742265,2.497545865187238,-0.577048973139349,-0.38462380909843297,-0.3055980627402949,4.0386821037937315,4.2103941761707935,4.021516762737755,-0.010309276527835394,1.5070947415438172,0.40060016590757924,0.015478372645043186,-0.5063765766161774,1.16101307470388,0.8175532783490735,0.3875177059130761,-0.25774370669469643,0.09205899332456757,-0.13282828101321276,-0.2941614951998494,-0.06617886729397178
149,-1.064084175371071,-0.7467822449905059,-0.12850999105080496,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,1.6895014869667937,-0.34299717028501764,-0.27464421885220486,-0.42851690708988516,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,0.2170479351690096,-0.22806650819862687,-0.3659682497108398,-0.35476558158194593,0.7254478711395097,-0.6949194611031785,-0.10654284744442709,0.016978277227689506,0.22195215768091256,-0.8696180714825261,-0.13282828101321276,-0.6226385203504285,-0.059483124932554164
194,0.9397752763791234,0.3856115598406223,0.5648943893499113,-0.23619743033530738,-0.5423082579740138,-0.22892342205824381,-0.5918905711029151,-0.34299717028501764,-0.27464421885220486,-0.5756484033767862,-0.38462380909843297,-0.3055980627402949,-0.26657007412511474,-0.24729105572435206,-0.2748933855045632,-0.495621624213733,-0.22806650819862687,-0.2018091910138689,-0.35476558158194593,1.4640554784516384,-0.10933260502156202,-0.04493643905819371,0.016978277227689506,0.22195215768091256,0.09205899332456757,-0.13282828101321276,-0.6846903756000927,-0.06685767855466786
